label_id	max_midgut_endo	best_midgut_type	colour_midgut
3633	0.0514226874321149	clade1sub18	122-4-2-255
3634	2.2679192125876068e-05	clade1sub14	247-113-27-255
3635	9.967520185390431e-10	clade1sub3	70-122-242-255
3636	9.746976957325631e-05	clade1sub3	70-122-242-255
3637	1.8528468911677383e-05	clade1sub7	24-215-202-255
3638	1.4300002208461292e-19	clade1sub3	70-122-242-255
3639	5.345677908729452e-17	clade1sub3	70-122-242-255
3640	4.9909478319753255e-21	clade1sub3	70-122-242-255
3641	9.735921890406209e-11	clade1sub3	70-122-242-255
3642	3.661649654021027e-18	clade1sub3	70-122-242-255
3643	6.0256805907459115e-24	clade1sub7	24-215-202-255
3644	2.175068891209575e-18	clade1sub3	70-122-242-255
3645	2.8006776958643934e-22	clade1sub3	70-122-242-255
3646	8.94867502296658e-22	clade1sub3	70-122-242-255
3647	2.243868696095515e-21	clade1sub3	70-122-242-255
3648	2.046534437471792e-09	clade1sub3	70-122-242-255
3649	9.075932574989736e-23	clade1sub3	70-122-242-255
3650	2.1592687454957814e-08	clade1sub7	24-215-202-255
3651	1.1707700052293766e-22	clade1sub7	24-215-202-255
3652	7.299978314113189e-11	clade1sub7	24-215-202-255
3653	8.738586779996767e-20	clade1sub7	24-215-202-255
3654	5.472605325972212e-08	clade1sub7	24-215-202-255
3655	2.6695474716907593e-14	clade1sub3	70-122-242-255
3656	8.612608799323876e-15	clade1sub17	222-62-8-255
3657	4.330924998020054e-24	clade1sub17	222-62-8-255
3658	1.0643466274475188e-25	clade1sub13	180-27-1-255
3659	1.7327020970522184e-15	clade1sub7	24-215-202-255
3660	7.024571990824285e-29	clade1sub3	70-122-242-255
3661	3.378059307153086e-26	clade1sub14	247-113-27-255
3662	9.056335134187814e-28	clade1sub3	70-122-242-255
3663	6.829205635456106e-28	clade1sub7	24-215-202-255
3664	1.947430171297735e-21	clade1sub3	70-122-242-255
3665	1.671051132496445e-27	clade1sub7	24-215-202-255
3666	2.9661529403304228e-21	clade1sub3	70-122-242-255
3667	1.679432679215221e-16	clade1sub7	24-215-202-255
3668	1.6102565763345392e-19	clade1sub7	24-215-202-255
3669	2.655174466980351e-23	clade1sub7	24-215-202-255
3670	1.7181083414024945e-05	clade1sub11	232-213-56-255
3671	1.6198407682359848e-17	clade1sub12	128-254-83-255
3672	2.884526941822695e-16	clade1sub3	70-122-242-255
3673	8.824991301912459e-14	clade1sub3	70-122-242-255
3674	2.597016175576784e-09	clade1sub12	128-254-83-255
3675	7.331878076994143e-12	clade1sub12	128-254-83-255
3676	3.5396623210380704e-14	clade1sub4	53-243-148-255
3677	1.2828657154582598e-05	clade1sub11	232-213-56-255
3678	3.1005283750145494e-12	clade1sub7	24-215-202-255
3679	1.3637061033809891e-09	clade1sub7	24-215-202-255
3680	1.9552142549719522e-14	clade1sub3	70-122-242-255
3681	1.6976726190031472e-20	clade1sub7	24-215-202-255
3682	2.8136121935988092e-30	clade1sub3	70-122-242-255
3683	2.1082846413196364e-21	clade1sub3	70-122-242-255
3684	2.3501348839373098e-23	clade1sub3	70-122-242-255
3685	6.70314097309543e-27	clade1sub3	70-122-242-255
3686	5.242078411877361e-29	clade1sub3	70-122-242-255
3687	2.6902275247477006e-24	clade1sub3	70-122-242-255
3688	1.5897736998982355e-25	clade1sub3	70-122-242-255
3689	1.9222799758228874e-24	clade1sub3	70-122-242-255
3690	1.1610285846395013e-25	clade1sub3	70-122-242-255
3691	1.4092549870605722e-20	clade1sub3	70-122-242-255
3692	3.5528907250285114e-20	clade1sub3	70-122-242-255
3693	2.1723052348486902e-11	clade1sub3	70-122-242-255
3694	6.979497987396263e-22	clade1sub3	70-122-242-255
3695	2.203958137773241e-05	clade1sub18	122-4-2-255
3696	2.0008676346496098e-18	clade1sub7	24-215-202-255
3697	2.64098336356649e-05	clade1sub18	122-4-2-255
3698	9.663282339336176e-05	clade1sub3	70-122-242-255
3699	3.221646727152135e-05	clade1sub3	70-122-242-255
3700	7.72196727078676e-05	clade1sub3	70-122-242-255
3701	2.14249866876664e-07	clade1sub18	122-4-2-255
3702	0.0015885980374523	clade1sub18	122-4-2-255
3703	1.6411235777672504e-06	clade1sub3	70-122-242-255
3704	5.58884326421759e-08	clade1sub7	24-215-202-255
3705	4.7651579728665146e-08	clade1sub7	24-215-202-255
3706	5.016088432666382e-10	clade1sub3	70-122-242-255
3707	6.098330001208517e-16	clade1sub3	70-122-242-255
3708	5.920347131180013e-20	clade1sub3	70-122-242-255
3709	2.7772744458885893e-23	clade1sub7	24-215-202-255
3710	9.067633567151538e-16	clade1sub7	24-215-202-255
3711	3.847557690389621e-25	clade1sub7	24-215-202-255
3712	7.158956883267641e-26	clade1sub7	24-215-202-255
3713	8.866895517490243e-24	clade1sub3	70-122-242-255
3714	9.892081673892452e-10	clade1sub7	24-215-202-255
3715	1.854345299320905e-18	clade1sub7	24-215-202-255
3716	9.357548962348118e-22	clade1sub7	24-215-202-255
3717	2.7200960360590166e-09	clade1sub3	70-122-242-255
3718	1.1130466821702603e-16	clade1sub7	24-215-202-255
3719	1.1223701618093562e-19	clade1sub7	24-215-202-255
3720	9.004214559236709e-13	clade1sub7	24-215-202-255
3721	1.5073830221201126e-16	clade1sub3	70-122-242-255
3722	2.3622466898383785e-07	clade1sub7	24-215-202-255
3723	1.8360648050841144e-18	clade1sub7	24-215-202-255
3724	5.215833707653511e-15	clade1sub3	70-122-242-255
3725	9.650614855006888e-20	clade1sub3	70-122-242-255
3726	2.7689380579970047e-18	clade1sub7	24-215-202-255
3727	1.282271850835682e-17	clade1sub3	70-122-242-255
3728	1.7405051005002837e-19	clade1sub3	70-122-242-255
3729	3.0207416605586294e-19	clade1sub7	24-215-202-255
3730	1.038409757882455e-06	clade1sub7	24-215-202-255
3731	7.245144753846914e-15	clade1sub11	232-213-56-255
3732	4.871770797379147e-12	clade1sub11	232-213-56-255
3733	1.5461680744162193e-14	clade1sub11	232-213-56-255
3734	7.332330578344995e-09	clade1sub3	70-122-242-255
3735	1.0806067873248929e-08	clade1sub12	128-254-83-255
3736	1.2999253652446283e-09	clade1sub4	53-243-148-255
3737	4.942642937785724e-13	clade1sub3	70-122-242-255
3738	2.8912624405823013e-18	clade1sub3	70-122-242-255
3739	2.933163329783177e-23	clade1sub7	24-215-202-255
3740	1.3062625393557982e-19	clade1sub3	70-122-242-255
3741	3.4931563374474494e-13	clade1sub3	70-122-242-255
3742	2.627555804120332e-25	clade1sub7	24-215-202-255
3743	7.144034686229652e-22	clade1sub7	24-215-202-255
3744	6.846901361278752e-13	clade1sub3	70-122-242-255
3745	6.950564094751796e-27	clade1sub3	70-122-242-255
3746	1.3589473675590469e-27	clade1sub7	24-215-202-255
3747	2.959403914567609e-31	clade1sub3	70-122-242-255
3748	9.781730084239984e-28	clade1sub3	70-122-242-255
3749	2.550646977451132e-27	clade1sub7	24-215-202-255
3750	4.4595847005448367e-32	clade1sub3	70-122-242-255
3751	1.3692481295871564e-15	clade1sub3	70-122-242-255
3752	2.7029124060789557e-21	clade1sub3	70-122-242-255
3753	6.1317171352547135e-22	clade1sub7	24-215-202-255
3754	1.9391489857918446e-16	clade1sub3	70-122-242-255
3755	1.438107032487164e-20	clade1sub7	24-215-202-255
3756	8.183468520609681e-16	clade1sub7	24-215-202-255
3757	1.4214459567330231e-16	clade1sub7	24-215-202-255
3758	5.605008503505968e-17	clade1sub7	24-215-202-255
3759	2.147730803624e-15	clade1sub7	24-215-202-255
3760	1.056985523527719e-12	clade1sub7	24-215-202-255
3761	4.0205882458910513e-14	clade1sub7	24-215-202-255
3762	1.898738133164381e-12	clade1sub7	24-215-202-255
3763	1.67892319254801e-10	clade1sub7	24-215-202-255
3764	8.386047312018263e-09	clade1sub12	128-254-83-255
3765	8.20224405369275e-14	clade1sub7	24-215-202-255
3766	1.8417938235325026e-12	clade1sub19	187-244-52-255
3767	3.139550942116489e-12	clade1sub3	70-122-242-255
3768	1.5519170476532837e-15	clade1sub7	24-215-202-255
3769	4.3934198633833206e-14	clade1sub3	70-122-242-255
3770	2.1983917334117648e-23	clade1sub7	24-215-202-255
3771	1.5449410285718337e-23	clade1sub3	70-122-242-255
3772	4.051776126847544e-30	clade1sub7	24-215-202-255
3773	2.3088538443151258e-33	clade1sub7	24-215-202-255
3774	4.845527193923304e-23	clade1sub3	70-122-242-255
3775	9.322056117566286e-12	clade1sub7	24-215-202-255
3776	4.0358363867011865e-27	clade1sub7	24-215-202-255
3777	5.95667102449036e-23	clade1sub13	180-27-1-255
3778	1.1282925691295817e-13	clade1sub13	180-27-1-255
3779	6.249698587122431e-10	clade1sub3	70-122-242-255
3780	2.040851246261538e-12	clade1sub3	70-122-242-255
3781	2.7583097973853888e-06	clade1sub11	232-213-56-255
3782	0.0009847042124483	clade1sub12	128-254-83-255
3783	0.0003782223203876	clade1sub4	53-243-148-255
3784	2.802674391257657e-05	clade1sub11	232-213-56-255
3785	0.0010253189687074	clade1sub18	122-4-2-255
3786	0.0964076102116313	clade1sub12	128-254-83-255
3787	6.539896214517745e-05	clade1sub12	128-254-83-255
3788	0.0547790495915818	clade1sub4	53-243-148-255
3789	0.0021384227180364	clade1sub19	187-244-52-255
3790	0.0002204878431938	clade1sub11	232-213-56-255
3791	2.681886674003313e-10	clade1sub2	51-172-246-255
3792	2.157464599988825e-11	clade1sub7	24-215-202-255
3793	0.1225302827739	clade1sub12	128-254-83-255
3794	0.0282257914057363	clade1sub12	128-254-83-255
3795	0.0004574773520779	clade1sub11	232-213-56-255
3796	7.55932803261247e-11	clade1sub7	24-215-202-255
3797	5.1533432206780166e-08	clade1sub4	53-243-148-255
3798	7.608333781565239e-12	clade1sub7	24-215-202-255
3799	2.2529113845036604e-10	clade1sub17	222-62-8-255
3800	9.86802457947792e-10	clade1sub4	53-243-148-255
3801	2.046722532393869e-13	clade1sub7	24-215-202-255
3802	3.096637632455466e-16	clade1sub7	24-215-202-255
3803	1.1215772074719889e-11	clade1sub4	53-243-148-255
3804	4.567257462310535e-19	clade1sub3	70-122-242-255
3805	6.811974127624028e-15	clade1sub4	53-243-148-255
3806	1.05736189495914e-20	clade1sub7	24-215-202-255
3807	2.0306221503431904e-14	clade1sub3	70-122-242-255
3808	6.536031031043704e-27	clade1sub3	70-122-242-255
3809	1.4319499598390058e-26	clade1sub3	70-122-242-255
3810	1.6994083282276588e-25	clade1sub3	70-122-242-255
3811	2.717996786902678e-26	clade1sub3	70-122-242-255
3812	2.8411473930362265e-23	clade1sub3	70-122-242-255
3813	2.6262226104807632e-23	clade1sub3	70-122-242-255
3814	2.7316327060849598e-11	clade1sub12	128-254-83-255
3815	9.8210418798543e-18	clade1sub12	128-254-83-255
3816	5.373069394011965e-15	clade1sub3	70-122-242-255
3817	1.5948071867102758e-15	clade1sub11	232-213-56-255
3818	1.3222709022154361e-15	clade1sub3	70-122-242-255
3819	1.572333988758815e-13	clade1sub3	70-122-242-255
3820	1.1084123700147084e-17	clade1sub11	232-213-56-255
3821	1.1693222673801179e-07	clade1sub11	232-213-56-255
3822	0.0054733927260838	clade1sub11	232-213-56-255
3823	9.703210835941072e-05	clade1sub4	53-243-148-255
3824	0.002291575893052	clade1sub4	53-243-148-255
3825	0.011632395678781	clade1sub11	232-213-56-255
3826	5.624024008251562e-05	clade1sub12	128-254-83-255
3827	0.2668600139943318	clade1sub12	128-254-83-255
3828	2.6350544796151257e-11	clade1sub3	70-122-242-255
3829	0.032169066470244	clade1sub12	128-254-83-255
3830	0.104843306844566	clade1sub12	128-254-83-255
3831	1.3183774906122096e-05	clade1sub11	232-213-56-255
3832	1.8910758522625386e-07	clade1sub11	232-213-56-255
3833	0.0083649084580325	clade1sub4	53-243-148-255
3834	0.0098350769461941	clade1sub19	187-244-52-255
3835	3.41844615142892e-06	clade1sub14	247-113-27-255
3836	8.137731804828675e-07	clade1sub11	232-213-56-255
3837	0.0001074802167656	clade1sub19	187-244-52-255
3838	0.3408360673968616	clade1sub19	187-244-52-255
3839	3.220909601862238e-06	clade1sub7	24-215-202-255
3840	0.1740723706412525	clade1sub19	187-244-52-255
3841	3.270061671238683e-06	clade1sub18	122-4-2-255
3842	0.0429940308873342	clade1sub3	70-122-242-255
3843	0.4529811391638758	clade1sub19	187-244-52-255
3844	0.0299350294348081	clade1sub19	187-244-52-255
3845	0.0036785606869357	clade1sub11	232-213-56-255
3846	0.0457246742824272	clade1sub11	232-213-56-255
3847	0.0011794242738	clade1sub12	128-254-83-255
3848	1.4415056575070182e-06	clade1sub14	247-113-27-255
3849	1.4647334987619068e-08	clade1sub3	70-122-242-255
3850	2.0353737539639587e-12	clade1sub3	70-122-242-255
3851	0.1450269279881208	clade1sub12	128-254-83-255
3852	0.0024315717825367	clade1sub12	128-254-83-255
3853	8.680311087141226e-06	clade1sub3	70-122-242-255
3854	3.825380650188193e-14	clade1sub7	24-215-202-255
3855	0.0011980870901141	clade1sub12	128-254-83-255
3856	3.3971664805008305e-11	clade1sub3	70-122-242-255
3857	2.4754411738231572e-14	clade1sub7	24-215-202-255
3858	9.19815006215586e-14	clade1sub7	24-215-202-255
3859	3.8045153434018463e-16	clade1sub7	24-215-202-255
3860	8.06973331281769e-10	clade1sub12	128-254-83-255
3861	4.637833115587268e-16	clade1sub7	24-215-202-255
3862	3.0261940683437657e-23	clade1sub3	70-122-242-255
3863	1.0700918441163608e-12	clade1sub12	128-254-83-255
3864	1.7938273316212073e-08	clade1sub12	128-254-83-255
3865	4.683873413250339e-05	clade1sub12	128-254-83-255
3866	1.6766658177214437e-14	clade1sub7	24-215-202-255
3867	4.068425244795246e-27	clade1sub7	24-215-202-255
3868	3.2006759009047264e-06	clade1sub12	128-254-83-255
3869	6.583032369567471e-20	clade1sub3	70-122-242-255
3870	1.1226868316036125e-13	clade1sub7	24-215-202-255
3871	4.908880226954613e-19	clade1sub3	70-122-242-255
3872	2.7728636704875555e-25	clade1sub3	70-122-242-255
3873	4.346017019804279e-26	clade1sub3	70-122-242-255
3874	4.962501101624885e-23	clade1sub3	70-122-242-255
3875	2.2363012606687164e-14	clade1sub12	128-254-83-255
3876	2.7717662971513166e-10	clade1sub12	128-254-83-255
3877	7.711362915337582e-19	clade1sub3	70-122-242-255
3878	1.851506454513211e-21	clade1sub3	70-122-242-255
3879	1.469637832966252e-13	clade1sub7	24-215-202-255
3880	2.4136706702882598e-29	clade1sub7	24-215-202-255
3881	1.3326831724773443e-22	clade1sub7	24-215-202-255
3882	1.740629608427624e-18	clade1sub3	70-122-242-255
3883	1.6262170039880986e-23	clade1sub3	70-122-242-255
3884	1.5963290548527056e-14	clade1sub3	70-122-242-255
3885	9.896053186362933e-30	clade1sub7	24-215-202-255
3886	1.987132591945561e-18	clade1sub3	70-122-242-255
3887	1.2457693569016745e-11	clade1sub11	232-213-56-255
3888	5.028613882426463e-25	clade1sub3	70-122-242-255
3889	5.688509074493612e-22	clade1sub3	70-122-242-255
3890	4.95395227927861e-23	clade1sub3	70-122-242-255
3891	5.5846616919360185e-18	clade1sub3	70-122-242-255
3892	2.0845370029809814e-12	clade1sub3	70-122-242-255
3893	1.5067298082183095e-10	clade1sub11	232-213-56-255
3894	2.50169243368506e-07	clade1sub12	128-254-83-255
3895	0.0004552591616203	clade1sub12	128-254-83-255
3896	0.0003400390788441	clade1sub11	232-213-56-255
3897	0.3100393794763695	clade1sub12	128-254-83-255
3898	7.72450632229331e-05	clade1sub12	128-254-83-255
3899	0.1088453086783424	clade1sub12	128-254-83-255
3900	0.0052026865673317	clade1sub12	128-254-83-255
3902	0.0010465347417652	clade1sub19	187-244-52-255
3903	0.9245641645712342	clade1sub19	187-244-52-255
3904	1.2642043782631794e-10	clade1sub11	232-213-56-255
3905	8.018997365897689e-07	clade1sub14	247-113-27-255
3906	7.936285897479836e-10	clade1sub14	247-113-27-255
3907	0.000563514321282	clade1sub19	187-244-52-255
3908	4.8832641311656074e-09	clade1sub11	232-213-56-255
3909	1.1881269517995669e-08	clade1sub11	232-213-56-255
3910	8.16497959386396e-12	clade1sub11	232-213-56-255
3911	5.090135499317984e-07	clade1sub11	232-213-56-255
3912	0.0008829111445623	clade1sub19	187-244-52-255
3913	2.774348688248415e-09	clade1sub11	232-213-56-255
3914	0.0247020006998676	clade1sub11	232-213-56-255
3915	7.514961135356849e-10	clade1sub3	70-122-242-255
3916	0.0926544322375877	clade1sub11	232-213-56-255
3917	0.0028691052254734	clade1sub12	128-254-83-255
3918	0.0212156838191558	clade1sub19	187-244-52-255
3919	0.0200962906906954	clade1sub12	128-254-83-255
3920	0.2056652973777779	clade1sub12	128-254-83-255
3921	0.0274848398392561	clade1sub4	53-243-148-255
3922	0.3252049228175039	clade1sub12	128-254-83-255
3923	0.1606223985239722	clade1sub12	128-254-83-255
3924	8.090026244627724e-18	clade1sub7	24-215-202-255
3925	2.457159587664284e-20	clade1sub7	24-215-202-255
3926	2.869905488475649e-20	clade1sub7	24-215-202-255
3927	4.393379057666743e-14	clade1sub7	24-215-202-255
3928	5.471411154847338e-13	clade1sub3	70-122-242-255
3929	3.0427152062993437e-12	clade1sub7	24-215-202-255
3930	1.6511182239923959e-16	clade1sub7	24-215-202-255
3931	1.1973198447271078e-05	clade1sub18	122-4-2-255
3932	2.8129016657097464e-08	clade1sub19	187-244-52-255
3933	8.707890689506302e-07	clade1sub3	70-122-242-255
3934	3.0830741717189884e-08	clade1sub3	70-122-242-255
3935	1.49989440215892e-17	clade1sub3	70-122-242-255
3936	1.9944145819975418e-10	clade1sub3	70-122-242-255
3937	1.734751153119332e-21	clade1sub3	70-122-242-255
3938	3.756981073884841e-09	clade1sub3	70-122-242-255
3939	1.4132705272226847e-11	clade1sub3	70-122-242-255
3940	1.8969216669811025e-21	clade1sub7	24-215-202-255
3941	3.2385262785613533e-15	clade1sub3	70-122-242-255
3942	1.461969529757545e-20	clade1sub7	24-215-202-255
3943	5.988667794404887e-16	clade1sub7	24-215-202-255
3944	1.496072825694682e-11	clade1sub3	70-122-242-255
3945	4.671489393210928e-16	clade1sub7	24-215-202-255
3946	1.1505479679294828e-18	clade1sub3	70-122-242-255
3947	6.738677884359484e-12	clade1sub7	24-215-202-255
3948	8.22535171528091e-16	clade1sub3	70-122-242-255
3949	8.95437997167079e-22	clade1sub3	70-122-242-255
3950	1.3539771795934459e-17	clade1sub3	70-122-242-255
3951	2.075501472834672e-17	clade1sub7	24-215-202-255
3952	1.0186288985434148e-15	clade1sub7	24-215-202-255
3953	4.081398956391646e-15	clade1sub7	24-215-202-255
3954	1.3859679267822845e-08	clade1sub12	128-254-83-255
3955	4.847472322501249e-12	clade1sub11	232-213-56-255
3956	5.610093067311797e-07	clade1sub12	128-254-83-255
3957	2.06172032565274e-09	clade1sub12	128-254-83-255
3958	3.165739177325079e-06	clade1sub12	128-254-83-255
3959	3.938884131514165e-09	clade1sub7	24-215-202-255
3960	4.698538129800493e-08	clade1sub17	222-62-8-255
3961	1.0227869164491556e-05	clade1sub16	253-171-51-255
3962	2.5019097563524232e-14	clade1sub3	70-122-242-255
3963	1.3695150600174588e-08	clade1sub4	53-243-148-255
3964	3.260421754524856e-05	clade1sub12	128-254-83-255
3965	0.0767161472292049	clade1sub12	128-254-83-255
3966	0.0442000122053839	clade1sub12	128-254-83-255
3967	0.0006714981970833	clade1sub3	70-122-242-255
3968	2.439481237368641e-06	clade1sub12	128-254-83-255
3969	4.6651126032621745e-12	clade1sub12	128-254-83-255
3970	1.1665786438254223e-09	clade1sub4	53-243-148-255
3971	0.0045780197999138	clade1sub2	51-172-246-255
3972	5.252066120324775e-10	clade1sub3	70-122-242-255
3973	3.1591539857544275e-10	clade1sub4	53-243-148-255
3974	0.0085185106587219	clade1sub3	70-122-242-255
3975	0.0044989205014358	clade1sub12	128-254-83-255
3976	1.0069513352192815e-13	clade1sub7	24-215-202-255
3977	0.015010716130884	clade1sub19	187-244-52-255
3978	0.0001406832758794	clade1sub3	70-122-242-255
3979	5.011779223218924e-09	clade1sub3	70-122-242-255
3980	0.0005789299704271	clade1sub3	70-122-242-255
3981	1.1243605597442498e-07	clade1sub19	187-244-52-255
3982	0.8275424895052955	clade1sub19	187-244-52-255
3983	0.0161753522248603	clade1sub12	128-254-83-255
3984	0.0168707941481706	clade1sub3	70-122-242-255
3985	0.0089552963444369	clade1sub12	128-254-83-255
